cycle,V_mean_V,V_spread,V_mean_rolling,V_mean_lag_1,V_min_fade,Tavg_C,thermal_range,delta_T_ambient,cold_cycle_count,Tavg_rolling,eclipse_flag,QD_Ah,coulombic_eff,discharge_C_rate,capacity_retention,QD_rolling,cycle.1,cumul_Ah,SOH_lag_1,QD_diff,SOH
91,7.83078598428642,0.8641853272805688,7.8960246622018575,7.82314209863987,-0.111680114,15.1969265058864,40.40328112090336,25.1969265058864,91,16.312864553088453,1,4.01364224664058,1.0204081632653057,6.982744789414927,0.99475640725723,4.014576458974637,91,366.20020633767706,0.994753330483602,-0.000187442,0.994706876490851
92,7.80857912372097,0.8122815668287791,7.880278654620035,7.83078598428642,-0.096166934,17.4619671359726,33.53413303914463,19.4619671359726,92,16.26522270820946,0,4.01344620278753,1.020408163265306,6.500242507843767,0.9947078190007436,4.014359764096106,92,370.2136525404646,0.994706876490851,-0.000196044,0.994658290653663
93,7.78712240935614,0.8259904889268608,7.86149788528529,7.80857912372097,-0.143857031,14.6645397054701,40.484682173183415,24.664539705470094,93,16.22883348542338,1,4.01327928365704,1.020408163265306,6.866896276517903,0.9946664491266128,4.014150928938765,93,374.2269318241216,0.994658290653663,-0.000166919,0.994616922839414
94,7.82767407916763,0.8222611864590101,7.84929050552865,7.78712240935614,-0.068848831,18.6769963778717,32.88316865000197,20.6769963778717,94,16.33843123603995,0,4.01308254725407,1.0204081632653057,7.391476475809779,0.994617689225912,4.013948181109633,94,378.2400143713757,0.994616922839414,-0.000196736,0.994568165366561
95,7.80280169701116,0.8617741523161806,7.837187917650271,7.82767407916763,-0.144634325,14.4843825796178,40.82269128776514,24.4843825796178,95,16.302449366732098,1,4.01290071195114,1.0204081632653057,6.517382428494168,0.9945726224706956,4.013750433053568,95,382.2529150833268,0.994568165366561,-0.000181835,0.994523100855301
96,7.81171378434621,0.7968736729478705,7.82663427344931,7.80280169701116,-0.083690887,17.9713659525682,33.18423621798846,19.9713659525682,96,16.333806488567433,0,4.01271133155638,1.020408163265304,6.952773443214826,0.9945256857111342,4.013557388354118,96,386.2656264148832,0.994523100855301,-0.00018938,0.994476166432809
97,7.7888585019633,0.8682427995644408,7.816967272330648,7.81171378434621,-0.157153419,14.9236039607133,40.63927692797345,24.9236039607133,97,16.3499503892876,1,4.01253150685883,1.0204081632653044,6.680432791145222,0.994481117272026,4.013367631839821,97,390.278157921742,0.994476166432809,-0.000179825,0.994431600212846
98,7.79405340723962,0.8116491842122695,7.811110034306997,7.7888585019633,-0.108896785,17.845249079752,33.42921117085142,19.845249079752,98,16.40267062932141,0,4.01233970854538,1.020408163265304,6.675369315330757,0.9944335812462716,4.013179654741881,98,394.29049763028735,0.994431600212846,-0.000191798,0.994384066553999
99,7.77336787474825,0.8243021955415104,7.804809896047958,7.79405340723962,-0.157846388,14.4897183991077,40.61174502621531,24.4897183991077,99,16.34752387524898,1,4.01217650395264,1.0204081632653053,6.751391900899385,0.9943931319973488,4.012993973170493,99,398.30267413424,0.994384066553999,-0.000163205,0.994343619319119
100,7.79336549174608,0.8130774216492407,7.801832235358577,7.77336787474825,-0.101322549,18.4283055630111,33.05912678810442,20.4283055630111,100,16.41430552599709,0,4.01198943200892,1.020408163265304,7.172253878822952,0.9943467673731002,4.012809947521251,100,402.3146635662489,0.994343619319119,-0.000187072,0.994297257003451
101,7.7880485559424,0.8346245805027594,7.797558492524176,7.79336549174608,-0.146090204,14.6661861538115,40.5649013631601,24.666186153811505,101,16.3612314907896,1,4.01181956951928,1.0204081632653046,6.807803610648479,0.9943046680056083,4.012627679809121,101,406.32648313576817,0.994297257003451,-0.000169862,0.994255159732164
102,7.82771452848959,0.8195701487350098,7.799472033001038,7.7880485559424,-0.068798678,18.588146195227,32.92035269646023,20.588146195227,102,16.473849396715043,0,4.01162317079216,1.0204081632653053,7.333439943884637,0.9942559917957784,4.012445376609583,102,410.3381063065604,0.994255159732164,-0.000196399,0.994206485946013
103,7.84820010244907,0.8585141844978512,7.805579802310331,7.82771452848959,-0.090345761,15.1671685102642,40.275439414597386,25.1671685102642,103,16.52411227719445,1,4.01143291926393,1.0204081632653066,7.110365246587221,0.9942088391311742,4.012260740170273,103,414.3495392258243,0.994206485946013,-0.000190252,0.994159335629226
104,7.85469877683602,0.8237057530092597,7.80828227207717,7.84820010244907,-0.052347907,17.9725105645101,33.28671118503477,19.9725105645101,104,16.45366369585829,0,4.01122160250746,1.0204081632653064,6.847489734696277,0.9941564655800348,4.012074645695612,104,418.36076082833176,0.994159335629226,-0.000211317,0.994106964685863
105,7.82867698642641,0.8564451000161997,7.810869801018694,7.85469877683602,-0.117387877,14.5941102103735,40.67287361530024,24.5941102103735,105,16.46463645893386,1,4.01103390775688,1.0204081632653066,6.664585254972498,0.994109946596958,4.011887965276186,105,422.3717947360887,0.994106964685863,-0.000187695,0.994060448019053
106,7.82538953784101,0.7992682205974502,7.812237376368175,7.82867698642641,-0.073753181,17.8229980666717,33.261238801988,19.8229980666717,106,16.44979967034421,0,4.01083900855708,1.0204081632653057,6.841846440382839,0.9940616420357,4.011700732976256,106,426.3826337446457,0.994060448019053,-0.000194899,0.994012145862969
107,7.81855880635543,0.8649233035778003,7.815207406807389,7.82538953784101,-0.123954022,15.1722209523101,40.393267944551056,25.1722209523101,107,16.47466136950389,1,4.01065470702858,1.0204081632653057,6.94145072307666,0.9940159640417294,4.011513052993231,107,430.3932884516743,0.994012145862969,-0.000184302,0.993966470143391
108,7.82679046029082,0.8231626919976396,7.818481112112508,7.81855880635543,-0.079985775,17.9580932618083,33.36635051528409,19.9580932618083,108,16.48594578770952,0,4.01045168189528,1.0204081632653073,6.758533323192411,0.9939656455181106,4.011324250328221,108,434.4037401335696,0.993966470143391,-0.000203025,0.993916154125224
109,7.81921874073555,0.8613712877093604,7.823066198711237,7.82679046029082,-0.124346732,14.8793055150631,40.56381475966637,24.879305515063106,109,16.52490449930506,1,4.01026671394446,1.0204081632653064,6.800984427529709,0.9939198023554896,4.011133271327402,109,438.4140068475141,0.993916154125224,-0.000184968,0.993870313245219
110,7.847942559,0.8109874010268001,7.82852390544993,7.81921874073555,-0.049937208,18.1761519884747,33.04418639044593,20.1761519884747,110,16.499689141851423,0,4.01006467142099,1.020408163265306,7.132018950070495,0.99386972736564,4.01094079526861,110,442.4240715189351,0.993870313245219,-0.000202043,0.993820240748697
111,7.84644722770558,0.8580137198120896,7.834363772626247,7.847942559,-0.095116982,15.0114769025922,40.36737794928797,25.0114769025922,111,16.534218216729492,1,4.00987435812964,1.020408163265308,6.977378984817641,0.9938225593934285,4.010746274129646,111,446.43394587706473,0.993820240748697,-0.000190313,0.993773075125065
112,7.80086267756206,0.8321849366428298,7.831678587533496,7.84644722770558,-0.105823245,17.2179571574109,33.63520558314725,19.2179571574109,112,16.397199312947883,0,4.00968037631312,1.0204081632653053,6.334746817958994,0.9937744821999428,4.010551994681743,112,450.4436262533778,0.993773075125065,-0.000193982,0.993725000325432
113,7.74892410160903,0.8448272576708202,7.821750987449491,7.80086267756206,-0.191314746,14.4789297699189,40.7892157988514,24.4789297699189,113,16.328375438913348,1,4.00951515082219,1.020408163265305,6.50476193339426,0.9937335320839022,4.010360217837568,113,454.4531414042,0.993725000325432,-0.000165225,0.993684052248375
114,7.7419107351956,0.7813043135934912,7.810472183285448,7.74892410160903,-0.1486252,17.7450102635608,33.36026264236441,19.7450102635608,114,16.305625408818422,0,4.00934301258233,1.020408163265307,6.728079752059001,0.9936908686857936,4.010172358845055,114,458.4624844167824,0.993684052248375,-0.000172138,0.993641390974555
115,7.72686454840514,0.8286478932283607,7.800290939483323,7.7419107351956,-0.202625311,14.8919523498264,40.52059470455842,24.8919523498264,115,16.33540962276371,1,4.00918687098533,1.0204081632653068,6.817347611197524,0.9936521699566814,4.0099876551679,115,462.4716712877677,0.993641390974555,-0.000156142,0.993602694172324
116,7.746973596,0.7900325696614292,7.79244934525102,7.72686454840514,-0.141875692,18.1618975087553,33.16797559795853,20.1618975087553,116,16.36929956697207,0,4.00901416416574,1.0204081632653077,7.001635155460502,0.9936093656396032,4.009805170728766,116,466.4806854519335,0.993602694172324,-0.000172707,0.993559891986552
117,7.75020727586427,0.8154722338763305,7.785614192201905,7.746973596,-0.173317113,14.9112093651442,40.34856078211894,24.9112093651442,117,16.343198408255482,1,4.00885849213378,1.0204081632653046,7.018889377372843,0.9935707832892822,4.009625549239286,117,470.4895439440672,0.993559891986552,-0.000155672,0.993521311557319
118,7.7378152339727,0.7558767778475595,7.776716669570092,7.75020727586427,-0.144051857,17.6142640327913,33.22479908749847,19.6142640327913,118,16.30881548535378,0,4.0086941176546,1.0204081632653057,6.83978982796164,0.9935300440912408,4.009449792815218,118,474.49823806172185,0.993521311557319,-0.000164374,0.993480574387757
119,7.69612029472139,0.8306780268267602,7.764406824968677,7.7378152339727,-0.23588665,14.7505261486054,40.65348783202581,24.7505261486054,119,16.29593754870801,1,4.00854094342497,1.0204081632653064,6.623698193586418,0.9934920808057788,4.009277215763269,119,478.5067790051468,0.993480574387757,-0.000153174,0.993442612992558
120,7.67447599344993,0.7677993588414207,7.747060168400371,7.69612029472139,-0.209507833,17.3889797004402,33.51503029361058,19.3889797004402,120,16.217220319904563,0,4.00838269794339,1.0204081632653068,6.495375382417532,0.9934528606418858,4.00910901841551,120,482.5151617030902,0.993442612992558,-0.000158245,0.993403394781509
121,7.70584646224924,0.8302321542885105,7.733000091854737,7.67447599344993,-0.213722205,15.9623754081635,39.90049529076171,25.9623754081635,121,16.31231017046169,1,4.00823206168675,1.0204081632653077,7.453850736822207,0.9934155263773328,4.00894478877122,121,486.5233937647769,0.993403394781509,-0.000150636,0.993366062375897
122,7.73535437714564,0.795322880454969,7.726449261813093,7.70584646224924,-0.156011885,18.1819067327167,33.24636699122518,20.1819067327167,122,16.40870512799227,0,4.00805953184629,1.0204081632653046,6.917275292876719,0.9933727659234368,4.0087827043245365,122,490.5314532966232,0.993366062375897,-0.00017253,0.993323304051126
123,7.69192507476074,0.8468782719689596,7.720749359128265,7.73535437714564,-0.24396734,14.2413458960914,40.96556440639792,24.2413458960914,123,16.38494674060952,1,4.00790626597868,1.0204081632653053,6.341816386638531,0.9933347799260686,4.008621815840186,123,494.53935956260193,0.993323304051126,-0.000153266,0.993285319945151
124,7.70274509948439,0.7668901956705199,7.716832795557144,7.69192507476074,-0.178043298,18.0367609186937,33.17175410810689,20.0367609186937,124,16.41412180612281,0,4.00774562505359,1.0204081632653057,6.968989592782463,0.993294966066317,4.008462077087312,124,498.5471051876555,0.993285319945151,-0.000160641,0.993245508067805
125,7.67998653501507,0.8093706019269504,7.7121449942181375,7.70274509948439,-0.243829349,14.6870507474064,40.60487732936509,24.6870507474064,125,16.39363164588081,1,4.00759976031846,1.020408163265306,6.717471007467604,0.993258814393859,4.008303366020625,125,502.554704947974,0.993245508067805,-0.000145865,0.993209358195405
126,7.69701960007896,0.7690008290288901,7.707149594674233,7.67998653501507,-0.182832615,18.1650764310579,33.12161532531409,20.1650764310579,126,16.39394953811107,0,4.00743992635865,1.0204081632653053,7.045626253282851,0.9932192005354612,4.008145942239915,126,506.5621448743326,0.993209358195405,-0.000159834,0.993169746309455
127,7.66352607317956,0.8210772492885203,7.698481474405762,7.69701960007896,-0.266621763,14.5714788769457,40.80613802800881,24.5714788769457,127,16.35997648929122,1,4.00729209769162,1.0204081632653057,6.497551820500184,0.9931825621146284,4.007989302795701,127,510.5694369720242,0.993169746309455,-0.000147829,0.993133109712918
128,7.66885429086398,0.7507091759208411,7.69158538009489,7.66352607317956,-0.207205852,17.8047377787499,33.24668172031485,19.8047377787499,128,16.37902386388708,0,4.0071381093238,1.0204081632653073,6.850879795167035,0.9931443970500514,4.007833701962619,128,514.576575081348,0.993133109712918,-0.000153988,0.993094946548648
129,7.65262434659044,0.819019391228669,7.687235785281794,7.66885429086398,-0.270782202,15.0227610092286,40.52834296602768,25.0227610092286,129,16.4062473499494,1,4.00699331668675,1.0204081632653077,6.786443470965596,0.993108511090472,4.007678939288798,129,518.5835683980347,0.993094946548648,-0.000144793,0.993059062375898
130,7.68058471412071,0.7628780316006312,7.687846657348873,7.65262434659044,-0.196955868,18.1326427368088,33.12836559761576,20.1326427368088,130,16.48061365358626,0,4.0068366370001,1.0204081632653057,7.029473980258638,0.9930696789991682,4.007524333194469,130,522.5904050350348,0.993059062375898,-0.00015668,0.993020232218117
131,7.66368511281263,0.8212372032401394,7.683630522405212,7.68058471412071,-0.263079655,14.8828912790009,40.63293150337012,24.8828912790009,131,16.37266524,1,4.00668987194752,1.020408163265306,6.690856163898488,0.9930333041885988,4.007370114220547,131,526.5970949069823,0.993020232218117,-0.000146765,0.992983859218717
132,7.67392953229183,0.7681471847105596,7.677488037919831,7.66368511281263,-0.208633173,17.9634940431541,33.31559518221074,19.9634940431541,132,16.35082397171374,0,4.00653136065118,1.0204081632653077,6.802919217072858,0.9929940181441614,4.007217297101034,132,530.6036262676334,0.992983859218717,-0.000158511,0.992944575130403
133,7.67459041900439,0.8079244288875893,7.675754572344196,7.67392953229183,-0.243793274,15.029599121599,40.400283203958026,25.029599121599,133,16.4296492942645,1,4.00638755748178,1.0204081632653073,6.95926115602427,0.9929583774180194,4.007065426251345,133,534.6100138251152,0.992944575130403,-0.000143803,0.992908936178879
134,7.67013777992899,0.76614356329413,7.672493840388657,7.67459041900439,-0.213130586,17.8043497874674,33.39004164094557,19.8043497874674,134,16.40640818114187,0,4.00622921506775,1.0204081632653077,6.701828966097532,0.992919133230018,4.006913785252761,134,538.6162430401829,0.992908936178879,-0.000158342,0.992869693944919
135,7.64522511988862,0.8107040857738896,7.66901769887601,7.67013777992899,-0.278583924,14.6999412737305,40.70015983018952,24.699941273730506,135,16.40769723377428,1,4.00608617688361,1.0204081632653057,6.62586644067833,0.9928836821007416,4.006762426909276,135,542.6223292170665,0.992869693944919,-0.000143038,0.99283424458082
136,7.65406994693755,0.7545196615191907,7.664722733561869,7.64522511988862,-0.222471512,17.9420809286127,33.25192305033977,19.9420809286127,136,16.38539768352976,0,4.00593304106135,1.0204081632653068,6.866040268339234,0.9928457283343088,4.006611738379545,136,546.6282622581278,0.99283424458082,-0.000153136,0.992796292704176
137,7.63674122292099,0.804099373121419,7.662044248536013,7.65406994693755,-0.282275885,14.827646741892,40.57321263519151,24.827646741892,137,16.41101447002439,1,4.00579272420444,1.0204081632653064,6.753455201549005,0.9928109516691552,4.006461801030828,137,550.6340549823323,0.992796292704176,-0.000140317,0.992761517770618
138,7.63773075368581,0.7529966546805005,7.658931894818197,7.63674122292099,-0.239062387,17.8348288032075,33.33795689053215,19.8348288032075,138,16.41402357247015,0,4.00564067809388,1.0204081632653068,6.760625686359648,0.9927732679810276,4.006312057907836,138,554.6396956604261,0.992761517770618,-0.000152046,0.992723835958831
139,7.60022208137442,0.7953338177656706,7.653691668296593,7.63773075368581,-0.317900223,14.4221506707909,40.79245543082105,24.4221506707909,139,16.35396253862638,1,4.0055047237581,1.0204081632653057,6.512071325740252,0.9927395725397548,4.006163198614971,139,558.6452003841842,0.992723835958831,-0.000135954,0.992690142195316
140,7.60578672443381,0.7288499597190601,7.646211869327904,7.60022208137442,-0.259861334,17.8961991217871,33.16312609491006,19.8961991217871,140,16.33031817712421,0,4.00536098025324,1.0204081632653048,6.9493902737100735,0.9927039466011002,4.006015632940285,140,562.6505613644375,0.992690142195316,-0.000143744,0.992654518030543
